"cW" "cG" "cQ" "SS" "KGE"
"57" 214.171674428508 14788190.3744768 54.4621886464301 0.00165477053389964 0.423859936686109
"58" 245.765428594314 18543949.8041989 16.0514000018593 0.000928701761400237 0.616295669777765
"59" 256.73862141557 11075304.2528406 66.4533022630494 0.0015976539661524 0.453169361796901
"60" 255.182690289803 1766120.8657315 88.5838630306534 0.00205660728878634 0.293270541612354
"61" 295.689807576127 13829067.4277581 74.0696926594246 0.00149315956168283 0.517674600291905
"62" 216.846235049888 3846729.38962467 48.7919235362206 0.00184275294929082 0.328789529376895
"63" 267.91785042733 15028564.1379887 16.0714732748456 0.000871745043348604 0.635894699967789
"64" 286.196131398901 1382570.40476892 15.3366483969148 0.00122142594597387 0.425280675733566
"65" 287.366013741121 231044.124113396 18.0257600725163 0.0020275530639732 0.279959289469962
"66" 295.903070922941 16221740.7824937 28.9198782604653 0.00101741060116506 0.642983823559985
"67" 201.758239604533 7524599.21853151 15.1620152161922 0.00133067077303709 0.426566798229251
"68" 259.790411219001 14024375.1366856 13.745041975053 0.000858356221929486 0.621874677724611
"69" 262.322448333725 6615087.33103983 40.7370080444962 0.00140773724837599 0.465633193014771
"70" 294.620613055304 4784657.03013353 63.1486334735528 0.00155029084106548 0.445529984691744
"71" 203.939954587258 8326046.97726201 37.4369928666856 0.00165727612095093 0.380178142002958
"72" 268.895817431621 3219497.71826621 98.2635384872556 0.00193934652863987 0.33854621858009
"73" 203.73504573945 2513377.0275861 83.7000206082594 0.00222912349446997 0.245791118141038
"74" 289.506644010544 18282835.1946315 47.0795358489268 0.0012463667594112 0.589944833726954
"75" 202.869482128881 12082094.0950653 10.6418564771302 0.00110978287353012 0.495024787824139
"76" 277.504107588902 9014750.42055827 44.6080459707882 0.00134288679775306 0.510181318520253
"77" 257.311904779635 13470074.9074807 62.7726128671784 0.00153672514363402 0.477914062597179
"78" 239.919810206629 3387268.71877443 72.6224814532325 0.00191527059620617 0.328455944604938
"79" 277.553604589775 12610372.8907648 43.3600396327674 0.00128340435808235 0.544713247441387
"80" 212.7246449003 7347455.64511977 80.3431147106458 0.00198060088839385 0.323899553534139
"81" 205.216684797779 7208478.93604077 67.818270880729 0.00194937110038797 0.322927176438795
"82" 259.475245000795 8908524.55613203 70.2307875887491 0.00164730071328426 0.433320706991534
"83" 273.784105782397 18847330.9409805 38.5313784787431 0.0011888981117289 0.591861702936307
"84" 209.693058696575 10874690.2275831 65.4715222520754 0.00182805510573513 0.368300367350627
"85" 275.549947051331 10090792.4657688 21.5502749378793 0.00100229946136608 0.585586810056307
"86" 284.372257720679 17937297.335919 54.6175733837299 0.00133536183050366 0.562898539116415
"87" 221.861623297445 1601100.96966382 27.0326387840323 0.00172732543956525 0.32532142733817
"88" 275.871502654627 7747351.74768139 71.2479637921788 0.00160915981851452 0.445915021748439
"89" 285.357644432224 11744005.1850863 96.3776889168657 0.00168019633506013 0.458189135256017
"90" 280.68815744482 4729729.07668445 48.9052059152164 0.00147337047167699 0.449649625650424
"91" 261.486451420933 18700792.7395869 50.9120627355296 0.00136591595459949 0.53993228624653
"92" 212.403963808902 7974786.54850274 92.5142763536423 0.00203412564817346 0.316422078281916
"93" 281.368919089437 18118976.6287804 93.2656528668012 0.00162248569400498 0.492716452507729
"94" 269.468577834778 2194033.70821383 46.7732182042673 0.00164296977400468 0.374673306131587
"95" 207.923780684359 13737559.4652025 81.3966665109619 0.00189595613376292 0.365880819604974
"96" 285.129036009312 15705197.1640671 41.1121279629879 0.00120818742451499 0.584210197271123
"97" 296.645972877741 12485730.2399818 38.6830350712407 0.0011739709174068 0.586304576728716
"98" 270.187077019364 10958907.4927848 20.2841469210107 0.000987217260698422 0.588896349034921
"99" 290.645790635608 16779412.7553003 79.3135366286151 0.00152054975296472 0.518980981440028
"100" 223.617434035987 7552847.19404299 23.5209749310743 0.00134770019303394 0.447888540965896
"101" 232.154656923376 1203871.2835405 54.2769770680461 0.00202229467651579 0.282112075826604
"102" 268.370647775009 5948778.09120808 85.0519536733627 0.00176888105610575 0.395719093611822
"103" 267.336550331675 16008108.6665392 69.7117775543593 0.00152826354288771 0.498040536127963
"104" 297.48239708133 10619356.2622182 96.1676609036513 0.00165656479297624 0.466007778566321
"105" 264.535146160051 6855112.39015032 97.3162705770228 0.00183298295833524 0.386396446180309
"106" 222.109955619089 14452605.2139932 28.1127605426591 0.00130772964058842 0.496638348746341
"107" 275.738772400655 5448678.60970553 61.5291398877744 0.00158730374489591 0.432087741613892
"108" 258.139535761438 17922593.4730377 71.9885810555425 0.00156195144991198 0.490819401586384
"109" 201.754793897271 6807978.54533885 48.0591484233737 0.00182582185142876 0.339647746762709
"110" 244.087786483578 7339812.2679675 19.5405781213194 0.00115540852652803 0.50026249811703
"111" 294.850674760528 4523433.69484879 44.2083246530965 0.00137591203945207 0.475769858778492
"112" 258.17763954401 15537815.9655957 71.5463672312908 0.00157911689134994 0.478107497587046
"113" 200.680403597653 2248737.47336678 14.3882216361817 0.00158813737995841 0.33919070666699
"114" 236.692947614938 5759683.87678731 80.9959345327225 0.00189609582618587 0.348435964104568
"115" 203.574491618201 16019774.5152982 79.7716119871475 0.00187815082864977 0.374838329087628
"116" 229.019556310959 4740786.85650602 94.1370856002904 0.00204001042695662 0.309266130960645
"117" 205.133798741736 16160544.6149129 29.0418004663661 0.0013950755343948 0.471092448501945
"118" 282.165308040567 19593286.5781244 43.2070508289617 0.00121573438139228 0.596133152633468
"119" 222.237149067223 7858849.54913054 67.5326630182099 0.00183328547871467 0.362204084336264
"120" 225.36765888799 5673513.71403784 64.5302651512902 0.00185147692416154 0.347764223755397
"121" 230.996065004729 16713080.3006934 71.3030107468367 0.00168103737255976 0.44026033185813
"122" 276.443260698579 4945395.68312466 31.8157612509094 0.00127391822110646 0.485377822481157
"123" 254.527520434931 15335685.1364253 93.1021914659068 0.00173254347627663 0.440675602550131
"124" 249.331319448538 17273945.1844711 75.1585659694392 0.0016235260271808 0.468407073285615
"125" 297.129547665827 11500933.0305271 31.6101289403159 0.00108728276057851 0.600765438285225
"126" 238.467019447125 10511746.0051784 55.689707729267 0.0016021111591206 0.434627369829388
"127" 289.891566848382 5389589.32838868 43.6425833124667 0.00136034443111294 0.485554610886886
"128" 232.284217886627 12253784.0910256 95.9558005121071 0.00187820226604072 0.38193438613695
"129" 222.189642232843 12709435.8728733 82.5570873315446 0.00184499719511544 0.383369042675314
"130" 240.916525060311 11706866.4242048 76.2277282178402 0.00172886439220752 0.417071139962784
"131" 247.23767216783 19142915.379093 3.11835248349234 0.000660287579677259 0.675818188129171
"132" 293.905308702961 10458080.7684688 4.20601950562559 0.000586909180981609 0.699664723226905
"133" 288.263869378716 10523841.6694105 68.8450349902268 0.00150771765404756 0.493318716113079
"134" 248.111178004183 12188366.3669229 12.1841724175029 0.00089008420549977 0.589033115713349
"135" 288.801570283249 2635062.67338526 46.4982153163292 0.0015212674228528 0.414659575933542
"136" 286.128820152953 2787295.58461346 21.707215243252 0.00116839208138644 0.475520667402121
"137" 224.520972138271 17304270.0686026 85.4858084225561 0.0017967284732987 0.41290889439949
"138" 262.188088032417 18729741.1216656 47.6434610155411 0.00133021959677781 0.548640142470479
"139" 228.267793916166 2168822.48655893 1.29818976344541 0.0011399982818047 0.433720528699828
"140" 278.425595141016 16673166.5320229 77.1663161476608 0.00154029397279702 0.505651449102354
"141" 237.76028463617 15712979.2353138 81.9039682713337 0.00173145573031237 0.430778774255657
"142" 276.106063858606 14628811.4045514 5.61281157378107 0.000624239607300933 0.695119674323381
"143" 248.846320388839 2700010.60101204 20.72429535212 0.00134056466825416 0.418390568985362
"144" 270.112493494526 11639644.713141 52.7584177127574 0.00141856817715731 0.504038389173871
"145" 278.505190974101 6191064.34036512 62.5243364947382 0.00156498728195272 0.445055074071646
"146" 205.698538897559 7416049.47973974 26.1530570783652 0.00151446660594425 0.400366544752373
"147" 271.091923932545 13041109.9979654 4.94731995486654 0.000631278658063056 0.675577039155882
"148" 249.113483936526 1893035.10375321 77.1013671813998 0.0020040024165763 0.301368629845784
"149" 232.026308379136 8431009.67551582 5.98340514092706 0.000874791212892069 0.542856548156328
"150" 284.226797404699 17828768.3776114 48.3733731741086 0.00127576536002171 0.57657007831428
"151" 261.469393945299 8980874.81656112 9.10157969873399 0.000798338899518599 0.597609906523242
"152" 214.862854289822 2806802.85294075 76.1071974853985 0.00210588994150926 0.275216593004165
"153" 248.269941424951 11138616.5223783 60.1484251022339 0.00158373507034792 0.449643667480671
"154" 272.130371839739 2356199.20438621 22.9251992511563 0.00128902034302756 0.435743808899148
"155" 274.20273157768 17734818.0247471 91.2857752155978 0.00163444091949653 0.484192370787586
"156" 287.592951254919 17167650.3529307 46.6556954581756 0.00125320558577729 0.582122552614749
"157" 244.352585915476 11451207.6392537 33.8549962735269 0.00131668365911108 0.500388980127009
"158" 203.974827937782 16068272.4819053 26.5316949004773 0.00136411267367629 0.475192230764306
"159" 205.231673712842 17110209.2304267 5.96014768560417 0.000907425030400319 0.562023016179992
"160" 231.03220728226 16544222.6824118 86.6292075675447 0.00178155708556295 0.418180731293797
"161" 293.525661132298 5283982.07835853 26.3672366922256 0.00111143426659218 0.535467765350032
"162" 249.964748555794 9022040.62214587 66.1012053329032 0.00165704828495099 0.424773071334507
"163" 287.150747631676 4375171.07930034 29.167162043741 0.00121000232746832 0.4984576282635
"164" 272.348583559506 16675635.8558778 71.7649908380117 0.00152118392528723 0.505837333018897
"165" 257.365172030404 19730994.1903688 89.5780637753196 0.00166586788912182 0.472444687679779
"166" 247.248525242321 9297587.79460099 74.9515186971985 0.00172817978973437 0.410017566960014
"167" 220.167039777152 10431349.0733039 71.5710322030354 0.0018213877824653 0.376275688730957
"168" 225.621273950674 15517068.9618448 74.3389752169605 0.00174036497435474 0.419065580890315
"169" 298.790516983718 16269906.8914866 99.2924656076357 0.00162483918485067 0.496436119268494
"170" 224.943195772357 16207066.2254235 3.29369201557711 0.000762088604696967 0.609947650608243
"171" 212.724781571887 16261230.2447204 29.05463854759 0.00135123691916648 0.487767030121443
"172" 299.586405465379 9861096.91506717 48.7050499252509 0.00130516172322718 0.542939866560716
"173" 260.365611035377 18767238.3447411 38.916787906317 0.00123832216213159 0.567730688600935
"174" 240.266286279075 9038636.55158784 56.9927530465648 0.00163020826102079 0.422391773122291
"175" 268.1619935669 1308514.67123721 21.6528853813652 0.0014368806274903 0.382412083721982
"176" 207.982511678711 15296686.3855254 56.7156053804792 0.0017005518800863 0.41151142597563
"177" 200.300752650946 6249655.01052793 73.9302363251336 0.00204450650389315 0.296242856199468
"178" 275.206944090314 14782211.5905583 64.1968962594401 0.00146997380949957 0.512188207344643
"179" 297.806815057993 1639266.39766432 87.4570844641421 0.0019139509070603 0.330487076992536
"180" 293.502484960482 16964470.7093248 32.4562423059251 0.00106981895139097 0.631398714117655
"181" 232.903223391622 9839419.14022435 38.6959929906297 0.00146563363636265 0.45158403244729
"182" 236.907207034528 10962916.3146019 1.93422841606662 0.000755956942856648 0.597139046524697
"183" 278.580591501668 18082133.3214408 17.9936364369933 0.000861158431921089 0.668793591785415
"184" 239.264907222241 951647.033076733 44.7367609192152 0.00196178243827045 0.289556381900368
"185" 224.274134892039 10145956.2649718 70.5394532685168 0.00179738578862538 0.382892403289335
"186" 270.809040567838 16787068.2949433 60.3409600164741 0.00143587450909843 0.524632207879273
"187" 283.028891333379 2087970.85823026 12.4611647711135 0.00105518825300877 0.473763873916149
"188" 272.563294507563 8691690.6563798 12.1636414129753 0.000833858181651599 0.602524385623494
"189" 295.529099856503 13780088.9338832 17.0348697102163 0.000826429518045565 0.673388387137495
"190" 262.481831479818 19673256.0575241 65.2780925508123 0.00148316874986631 0.518029663736767
"191" 292.969683813863 13404989.9908248 73.646087334957 0.00150051683241951 0.512243828255333
"192" 237.858668714762 509577.259863727 96.7635482158512 0.00242797754922842 0.215241960723707
"193" 236.782008968294 10613194.3876389 17.3751752702519 0.00108697684091666 0.529829049265399
"194" 240.505757112987 2786882.67152756 91.3117299631704 0.00205379680891828 0.29860441944498
"195" 234.84413260594 3554117.15845112 82.4289671943989 0.00199351676617027 0.312916121875969
"196" 231.435121409595 1321641.60348475 30.2641651711892 0.00175879097120155 0.321286316382179
"197" 295.862418413162 11017045.9453249 92.1997452192008 0.00163403629223396 0.472156321024395
"198" 201.992598618381 3523430.02669513 43.5667917006649 0.00190655249360531 0.304212067592111
"199" 254.543170309626 283457.166375592 82.4131053374149 0.00248197404576243 0.209978825901953
"200" 230.101820966229 3969993.84718947 70.8232966586947 0.00192937323352817 0.324681702694863
"201" 258.268282888457 16894057.3151223 23.3685186568182 0.00103224867651785 0.601676056101931
"202" 299.928569188341 14285373.4913748 43.4723068564199 0.00120887794655548 0.590613259248423
"203" 227.54219067283 12371641.3832037 91.1070053938311 0.00187273610520076 0.380187256231568
"204" 234.934201207943 4876288.26706205 91.0912134251557 0.00198908549626908 0.323669248135361
"205" 254.901156877168 4537153.70721184 15.3886136966757 0.00109274250668544 0.491616055529847
"206" 252.663527918048 11425889.0401805 50.6236941004172 0.00147234178154441 0.477017624543017
"207" 280.9088422684 4566825.9358732 57.7601388229523 0.00156256551649011 0.43134870111814
"208" 255.530776875094 4199306.59218226 20.4831467573531 0.00121086820058427 0.468098058083042
"209" 293.065237021074 4485070.76653186 3.66254376876168 0.000667802448091139 0.611134065040396
"210" 249.429413676262 8975490.03479071 18.1505371190142 0.00106458553784552 0.535791439521756
"211" 239.558126428165 10159332.7483628 11.5171826025471 0.000944420953985261 0.554285189368797
"212" 221.26761849504 13131787.8114525 25.0773176762741 0.00128111362404785 0.493521891233933
"213" 215.629430185072 3425915.41537549 98.9797991218511 0.00218627207717504 0.265317502068869
"214" 248.988604336046 2358265.16444795 75.3212147343438 0.00195165709323784 0.316168590145246
"215" 228.744350001216 11510048.1987931 43.2171721865889 0.00151226561528882 0.448547348724929
"216" 265.188365383074 4233714.93644081 98.9040403566323 0.00191244744669679 0.351630373928489
"217" 297.216089791618 7860792.4247859 91.8826910292264 0.00166900708862818 0.448050310928036
"218" 244.360265461728 3184223.29346649 93.7577675657813 0.00202556717781491 0.309406981279127
"219" 271.375242271461 11271379.630384 98.6122522423975 0.00174375608538085 0.432892016152997
"220" 233.597031841055 11196022.3759757 35.7226391327567 0.00140120039075516 0.472443901992446
"221" 269.53439344652 2941503.84650566 53.3038719433825 0.00164776290696464 0.387140654803668
"222" 272.461050399579 16675155.6529431 79.0206220494583 0.00157113486989219 0.49433762389332
"223" 275.457355938852 5086399.05699529 55.4280594782904 0.00154640426337416 0.436075409387658
"224" 299.161753570661 14393835.9752996 70.8061491288245 0.00145731550037427 0.531048402940789
"225" 232.365948148072 15056929.1745778 21.8206565075088 0.00113808162230294 0.542719178673143
"226" 245.373578253202 886218.508682214 41.4243754877243 0.00192053538277915 0.295907232718938
"227" 293.551094224676 336884.685466066 78.6143304239959 0.00235369062902708 0.228813581765801
"228" 253.215314936824 17918809.6503494 90.7511399348732 0.00170149307343797 0.455777613668934
"229" 275.671514403075 16444572.9261497 31.5136616837699 0.001106140608809 0.602062706331257
"230" 201.39202713035 16963400.1460392 37.6073433370329 0.00152086233706724 0.447041135313414
"231" 233.550834609196 12052790.9574565 5.27395124034956 0.000791126328365975 0.587292110723614
"232" 284.49231039267 10238328.1396702 47.2088271684479 0.00132961997158514 0.527147214206439
"233" 273.787306062877 174862.192384899 42.0301457028836 99.4847738536359 -164.890909301601
"234" 208.691470813937 4979064.58964571 52.2415853491984 0.00187871975537033 0.324791562408954
"235" 201.519605191424 6489780.71019519 48.4253407788929 0.00184023874907681 0.334966489079943
"236" 297.695981664583 2280357.56314639 76.7970278230496 0.00177355050567105 0.368696307651008
"237" 289.739872561768 12504226.0014452 44.5845270105638 0.0012605331700184 0.560181972774362
"238" 246.920311520807 6051893.51330046 12.6122358415741 0.00101963174513108 0.513498805794506
"239" 256.49203194771 10270435.9754454 35.6455746639986 0.00130097299349726 0.507764055068324
"240" 239.399234531447 16897435.9716522 96.7628003049176 0.00179910340773043 0.421298958023348
"241" 275.956462044269 7630328.47803552 81.6215999347623 0.0016813449650077 0.430232221065897
"242" 228.052358073182 2409852.45467164 58.5959593602456 0.00194084105444183 0.307011878566332
"243" 275.964895240031 19349494.6265128 32.4117417782545 0.00109961765282881 0.61706195318004
"244" 244.989245804027 11524347.0762158 30.3512740328442 0.00126212057219284 0.5119978343044
"245" 225.437090825289 14886914.3126765 71.8724051576573 0.00173187204861134 0.41819415201053
"246" 283.197024906985 9726757.96062686 90.576296328567 0.00167763635343524 0.447866915417887
"247" 266.484359861352 15538269.1284176 13.9069408006035 0.000826898594806413 0.646041685732426
"248" 258.062310586683 6373777.22717356 32.3884704005904 0.00132510156423273 0.475005380432872
"249" 271.059426479042 332056.853105314 72.1735304144677 0.00236209033942721 0.228185638913596
"250" 266.141789034009 17224288.8344452 45.1923338982742 0.00130156301648474 0.552366256419435
"251" 225.037828437053 6226673.82440995 92.563100298401 0.00200865020908728 0.321533695646401
"252" 239.135162322782 249462.24950254 22.2990908697248 0.00216401348619137 0.261015739563639
"253" 216.846778267063 18363689.6909913 37.1234396384098 0.00141518997746034 0.488829971994393
"254" 252.778443624265 18838289.2295253 57.5742751534563 0.00146032002701506 0.512693753378664
"255" 248.506051930599 12115668.2499917 8.25749733531848 0.000792484404876343 0.606496772003593
"256" 274.331910279579 8366692.74254236 57.8512870536651 0.00149714218639421 0.471835000533079
"257" 254.166379384696 4859029.15059123 97.6593737669755 0.00193181079351468 0.346532272905392
"258" 290.565888979472 15974133.2235513 29.9430198182818 0.00104596851810107 0.629229239780852
"259" 219.764675199986 19190114.3499883 45.7844648752362 0.00149069252232531 0.479685925296379
"260" 274.29607831873 470171.433873475 12.9944774524774 0.00165020312654176 0.32968046033642
"261" 262.919668760151 6351886.32379286 75.2354011805728 0.00171926868319665 0.404869468378724
"262" 287.414677371271 13169343.5395835 34.8972826178651 0.00114368130194944 0.5882520998602
"263" 222.871873481199 19749996.4211136 51.4953349544667 0.0015268833572281 0.477089881290595
"264" 232.328685303219 334034.877200611 73.8962116676848 0.00244876874493429 0.215215796514983
"265" 217.096754768863 7292512.71674875 79.6110306899063 0.00195321144928929 0.332236969381001
"266" 295.516931219026 18131190.308556 53.7803851377685 0.00130011376608267 0.581131423959782
"267" 236.663001659326 7930367.77472589 49.7718216569629 0.00160521830815782 0.417157642543441
"268" 214.685822883621 7197339.62814789 49.6375510720536 0.00174884764658383 0.367317805939415
"269" 288.364885747433 3953432.32485466 73.4310328955762 0.0016805858810158 0.406685683875997
"270" 212.377567496151 6311031.85480461 18.4108796203509 0.00136292597076769 0.423587601960274
"271" 270.817721332423 13220206.2835917 76.8524498280603 0.00159264579432245 0.474744388808541
"272" 243.497068062425 13155998.0161022 45.2429442591965 0.001436018217557 0.485265289240691
"273" 217.740930104628 3440234.40144956 29.2273599419277 0.00163138468331892 0.35935284905829
"274" 213.756918441504 12143163.2167427 46.6731026950292 0.00162266928538959 0.417260905754251
"275" 260.321238264441 15260536.8034914 5.78256787825376 0.000666672209306855 0.667472469723451
"276" 233.546691876836 13253678.092896 70.4179010188673 0.00170290832486934 0.423680687240463
"277" 242.464215774089 9712084.0244228 88.3962559106294 0.00182679371762951 0.388538955348338
"278" 232.41850794293 10317820.770666 34.8443897075485 0.00141065522833545 0.464316947099962
"279" 246.51686353609 1920781.9105126 77.9254250461236 0.00201803649945354 0.298252105735121
"280" 205.571945966221 1162719.80421152 3.92462202184834 0.00149340279177143 0.346258431413247
"281" 272.525882348418 8613927.12383531 34.5552641258109 0.0012445427075038 0.522595983923871
"282" 258.498616656289 8395308.91487375 53.9402114707045 0.00152741665089816 0.453237241750982
"283" 209.133856231347 3125488.93911298 60.7696284630802 0.00202437061490173 0.287481531775598
"284" 288.878006022424 18674916.320038 19.7781243103091 0.000869193404638029 0.683036163744018
"285" 218.805692763999 19820523.2855631 2.39735023141839 0.000773485534722616 0.622879980598
"286" 250.331423408352 564592.556213029 87.5425900667906 0.00233140659747892 0.23182580572422
"287" 228.646099218167 11604870.6138274 51.7471037600189 0.00159897987228376 0.432522323582053
"288" 216.767007438466 1705975.01378506 54.4652001594659 0.00203672132089461 0.278697473189791
"289" 273.769418871962 15184935.0529024 65.4223435181193 0.00148084215767536 0.510297396798532
"290" 226.39711892698 14845448.44802 8.91555400914513 0.000888428380832213 0.579160460533023
"291" 291.330414661206 10958049.9978038 3.75028353836387 0.00058464042635691 0.701504336490473
"292" 240.803410485387 18252277.8656101 17.5304194933269 0.000982762317326717 0.598432450046911
"293" 237.595042749308 13155285.891844 14.6357485994231 0.000986108128809638 0.565449306554791
"294" 286.88328510616 3171560.56989916 3.6786614372395 0.000748591439541191 0.563117435993666
"295" 252.668943838216 7090905.81987984 32.2250314736739 0.00133198496651696 0.475131711473397
"296" 212.193952780217 19935051.029874 53.3154290078674 0.00159456901531724 0.454686472706524
"297" 212.477715546265 15646275.1042563 94.060007992899 0.00191966972742755 0.371774395171117
"298" 211.868877522647 2856004.14974615 7.62961818883196 0.00128604154242252 0.398918905280563
"299" 246.38165649958 7393419.73632108 34.3310013024602 0.00138678797227203 0.461776809123973
"300" 263.576581678353 1431420.05964182 31.9080758464988 0.0015936350520119 0.361412780714939
"301" 278.558959695511 5379034.49651785 15.7369714409579 0.0009601700015897 0.550024287050965
"302" 207.032553316094 15676009.8226368 73.5393774535041 0.00182545187410075 0.387189947304354
"303" 285.871506528929 7330221.92392964 8.83796906610951 0.000730647528264441 0.625435887856085
"304" 298.772514890879 2740801.1717489 10.2525984211825 0.000879596669523487 0.534955716703065
"305" 250.789545965381 6894936.77262217 65.0096098594368 0.00168805777481767 0.405968794347413
"306" 267.053109570406 2565843.64967421 68.4522418582346 0.00180819103835899 0.352745482713654
"307" 255.688040051609 7652744.23111696 14.3012957703322 0.000974251702959411 0.547291083501969
"308" 249.282594514079 16261010.7963206 22.4847485162318 0.0010580787358365 0.583152146013725
"309" 263.400092395023 2755620.37210912 65.4785975674167 0.00178867145058977 0.35685888732917
"310" 295.383118372411 9216808.90028365 25.999473832082 0.00102830446452454 0.595076721500415
"311" 203.887471975759 3230983.06176253 68.8141005854122 0.00210512643271094 0.271059230814631
"312" 294.43655081559 10849201.3675394 41.3025698468555 0.00122662889787765 0.562391701597389
"313" 218.497760477476 2780124.51056857 13.3641855909955 0.00138214854956796 0.389631049783264
"314" 250.483977771364 14276704.1884363 77.0902112831827 0.00166090006006862 0.449588102546301
"315" 220.132575440221 283651.497494429 57.0310777020641 0.00244030505775642 0.2190817130146
"316" 267.039176239632 10953120.2599872 15.3168106742669 0.000896430247396237 0.602684193123359
"317" 273.822411638685 19251988.5219866 10.6258874596097 0.000717496447158761 0.699374955935902
"318" 264.92058429867 3576482.88083728 50.741236577509 0.00160830014656481 0.399965259709449
