"d25" "d50" "d75"
"87" -13.110666489392 -9.35219897890169 -8.21844728793475
"88" -13.3294500520304 -9.56350354835291 -8.4297572017753
"89" -13.5402097433403 -9.76586861263514 -8.63257255897612
"90" -13.7455622367124 -9.96205842547454 -8.82944693412933
"91" -13.8470684640954 -10.0539746910168 -8.92220448647938
"92" -14.0449354341149 -10.2418889875852 -9.11110718266946
"93" -13.5465351570747 -9.73450329671646 -8.60448082844507
"94" -13.258198925989 -9.43942464149176 -8.30963234716829
"95" -13.0762848634554 -9.25239855616084 -8.12251550293704
"96" -11.9151115612651 -8.09182035333783 -6.96097154755198
"97" -10.8942023541234 -7.08510686626475 -5.95224292318924
"98" -8.95173408313709 -5.1960302468597 -4.06396855430682
"99" -8.01990530930847 -4.37716447345913 -3.27298485607915
"100" -6.72788682475904 -3.18111036740192 -2.27232434750761
"101" -6.73707850394645 -3.31531311377533 -2.59339659348742
"102" -4.51982051233222 -1.74444758131927 -1.18880971576497
"103" -5.63248149066845 -3.21780964224676 -3.0084090504489
"104" -6.4724740287129 -4.07307474843894 -3.74210264879112
"105" -7.15359035238986 -4.74262082284703 -4.30017108324174
"106" -7.73980478548352 -5.26785172894853 -4.78688548626497
"107" -8.30956270300122 -5.77569081799594 -5.27189174254496
"108" -8.70072693152692 -6.10976399582208 -5.58957317187198
"109" -8.9528848825977 -6.30320851864031 -5.7591614980308
"110" -9.4281927990139 -6.71527137950506 -6.14861554971593
"111" -8.84525379416579 -6.0752015715254 -5.49115715812698
"112" -9.26036364919267 -6.43828548557869 -5.83739722266996
"113" -9.64345128795886 -6.77016524040277 -6.15683027324511
"114" -9.90518375080148 -6.98216984087131 -6.35917500280987
"115" -10.2485939804053 -7.27737865975186 -6.64692868941497
"116" -10.4760340678435 -7.45812070942064 -6.82199551881898
"117" -10.4969194747804 -7.43437887688225 -6.79325950504844
"118" -10.711741891588 -7.60645313327888 -6.96095607290576
"119" -11.0139344920781 -7.86698926748851 -7.21837691283979
"120" -11.2048131979155 -8.01728435065923 -7.36661551883651
"121" -11.2896644096351 -8.06293676794912 -7.41070152407761
"122" -11.5668977993681 -8.31220419592392 -7.64891588088003
"123" -11.8332942619076 -8.56207048064053 -7.87795512132885
"124" -11.9916849595651 -8.70477242878273 -8.00049037276129
