"cW" "cG" "cQ" "SS_P" "KGE_P" "KGE_ET" "KGE_COMP"
"73" 1320.86977842753 6844071.96214888 10.6396412113681 0.0051052396334024 0.19053268724841 0.829114220770342 0.509823454009376
"74" 468.789542179322 12104384.2663756 10.920431828592 0.000950662097201072 0.780782959158822 0.764698502198351 0.772740730678587
"75" 1227.55647256598 16096649.6948851 91.7564696320333 0.00323407967958928 0.200053800939944 0.796312209407348 0.498183005173646
"76" 309.356306658359 15335569.020547 28.4488411562052 0.00143867273651212 0.377711119278349 0.68981468312456 0.533762901201455
"77" 1280.87685344205 15785255.2883327 10.9528168998659 0.00660407241362428 -0.0421405205820238 0.787858675483936 0.372859077450956
"78" 350.245000371244 3360414.49520271 53.1338042763527 0.00152725432770725 0.394130162893264 0.72028802705937 0.557209094976317
"79" 1457.03394106356 15046208.1405334 49.1304312010761 0.00403798231384913 0.125104490872226 0.778276052018811 0.451690271445518
"80" 1042.80366650084 15197022.8451071 37.0751611082815 0.00322078060117822 0.310257719081155 0.819114485294597 0.564686102187876
"81" 1698.81474086456 16605503.1765951 64.6361500648782 0.00425354227819677 0.047139775087906 0.755461656035829 0.401300715561868
"82" 796.88638711581 2265597.25704137 97.037414243212 0.00151719581228801 0.538710939103782 0.799226690493573 0.668968814798678
"83" 767.080836054636 234763.251617551 39.4065682850778 0.00165848444313958 0.385439539709084 0.750618699406926 0.568029119558005
"84" 611.706292128889 3730350.67638848 66.7820112274494 0.00136141656826666 0.591932246448311 0.790102972930084 0.691017609689197
"85" 1639.66195219406 13588312.0493032 53.1106740813702 0.0041012135691155 0.106368037728456 0.772989755924844 0.43967889682665
"86" 335.558841062244 12040507.7684671 48.1754229071084 0.00152534361143809 0.391434916612478 0.702211774625839 0.546823345619158
"87" 292.314154552296 15286229.140847 24.8247520471923 0.00150742278380772 0.344256890477792 0.682818296247766 0.513537593362779
"88" 840.46389825712 19668058.6476112 49.0382334701717 0.0024410499154091 0.436700857367528 0.835968966834033 0.636334912100781
"89" 1807.16263089748 3867609.3143411 89.2457174609881 0.00209956061780604 0.482636144862998 0.839228312674059 0.660932228768528
"90" 1560.82631137921 15093919.0943725 23.9518842292018 0.00548469048645559 0.00251623105074816 0.768386768079219 0.385451499564984
"91" 909.277339656372 2207782.34528843 1.09100356744602 0.00442578830384413 0.441924938473669 0.815006346785975 0.628465642629822
"92" 1726.78204314015 17170794.6602721 62.1847633558791 0.00437582667560143 0.0305310859228053 0.751424338832259 0.390977712377532
"93" 1527.42384682409 2936522.65092824 25.106022939086 0.00211399011069279 0.634203418538081 0.837491816736477 0.735847617637279
"94" 236.818335471209 11851172.4401964 89.5401161755435 0.0025231728898813 0.119281926237275 0.66195581978227 0.390618873009772
"95" 1977.94926103437 14268159.0124033 10.172323561972 0.00911307578257772 -0.295970023788394 0.747000143811208 0.225515060011407
"96" 702.824311588891 16543501.574127 36.6912367381155 0.00186119338911714 0.603041484595544 0.836755248450065 0.719898366522804
"97" 1800.13487669523 19728233.5876022 1.26790904020891 0.0179334914010584 -0.818446523832089 0.729344230683529 -0.0445511465742798
"98" 1168.84710642928 15495847.2224884 75.7997729685158 0.00314430862868091 0.239986380591864 0.804538960893561 0.522262670742712
"99" 1500.80391757656 14641377.2127591 3.89254656131379 0.0112429606656669 -0.391396865808536 0.769822615361249 0.189212874776356
"100" 1287.67274608091 13024296.830222 69.2122584057506 0.00326013061995049 0.230382537766985 0.801546350666782 0.515964444216884
"101" 1404.27643633098 17082524.7512199 92.3404316522647 0.00360523537744409 0.122855328071171 0.775540867982431 0.449198098026801
"102" 1675.91332155326 875855.061132461 63.6344532920048 0.00133143178584652 0.524904164715681 0.785116220755345 0.655010192735513
"103" 1800.80841217772 232506.28716778 12.7604311187752 0.00127256270346797 0.455357832571057 0.757564709602063 0.60646127108656
"104" 1626.5466237003 10376821.0318172 92.0301718644332 0.00328912307112594 0.197523895753392 0.794075957271161 0.495799926512276
"105" 1743.6939660369 1323775.24722833 24.8414899974596 0.00123085630422678 0.738005481587689 0.805257398956368 0.771631440272028
"106" 1196.30290329643 18659801.6707692 7.20227992511354 0.00754785567342191 -0.111471240432753 0.788866281650126 0.338697520608686
"107" 1162.27093092911 16967538.2887246 19.6553198106121 0.00470667396266302 0.13421347415246 0.7992558952094 0.46673468468093
"108" 1311.00924512092 19893212.3443345 5.94314103876241 0.00910683591886361 -0.252975998310705 0.771538936088598 0.259281468888947
"109" 1121.06217277143 14921278.7144352 81.2863412464503 0.00297992749964314 0.267924327767546 0.811510196500947 0.539717262134247
"110" 616.19030248723 14148189.7558318 71.202853862429 0.00162158649240221 0.583361351097858 0.819370088234561 0.701365719666209
"111" 664.645966490265 18291251.1980627 24.4588443851098 0.00179024213885074 0.654947964435567 0.832906924215991 0.743927444325779
"112" 1311.02023993735 13425395.323569 4.4885361935012 0.00925713199314844 -0.223682594818837 0.791820592646969 0.284068998914066
"113" 749.934193398338 4623177.84130573 81.9836815807503 0.00158925133978783 0.578900071393018 0.8193061031847 0.699103087288859
"114" 606.701345850714 18335189.4028718 63.6003063761164 0.00160649437863205 0.597071054739689 0.820121378541577 0.708596216640633
"115" 1292.37434750074 4824701.74597111 36.0178866260685 0.00239281913385684 0.518766989062445 0.840569383828255 0.67966818644535
"116" 487.124930537073 1334771.79759648 38.2667223566677 0.00116599592014204 0.500683562314432 0.751294733479311 0.625989147896871
"117" 186.555901470827 9283310.87916158 92.2948276407551 0.00301627428995855 -0.0054718932146558 0.646535633968043 0.320531870376694
"118" 327.279929064214 14286573.394062 11.9257128897589 0.00104146519199947 0.482317493395063 0.698703206059527 0.590510349727295
"119" 1488.43549749977 334666.525153443 53.7688057145569 0.00157626180155903 0.404313616492582 0.75980766625395 0.582060641373266
"120" 679.289055049885 16879747.0536083 78.0113426947501 0.00183578399911682 0.53412646291344 0.833834409800219 0.683980436356829
"121" 1854.79661447112 13504832.3592404 77.4001937075518 0.00396571235384648 0.0802317818606204 0.763177978734899 0.42170488029776
"122" 1894.55363657791 7811963.05463091 9.9290392016992 0.00717652834565733 -0.0560896467842493 0.79927107162288 0.371590712419315
"123" 1338.13519516797 18279924.893612 3.52193370112218 0.0109168237958936 -0.367573904367307 0.772040718725994 0.202233407179344
"124" 804.676158473594 19806355.531374 92.575937803369 0.00227466581388466 0.414513560042491 0.838385244999617 0.626449402521054
"125" 831.673849004554 4757263.78813852 86.3148020338267 0.00169860343757282 0.560848062362706 0.828572416079789 0.694710239221247
"126" 638.057893958874 15687256.3596815 65.7944372175261 0.00166982379999151 0.584461305579347 0.825879912088078 0.705170608833712
"127" 1365.24222368654 2360250.17097127 54.6451395270415 0.00151843954586574 0.646696378142515 0.825543510710579 0.736119944426547
"128" 618.272505132947 11957055.0026838 72.7208459745161 0.00160308603227547 0.584227389549499 0.817414357446753 0.700820873498126
"129" 1427.17865152494 18003235.1512928 42.0956255851779 0.00439948809280467 0.0801072191935209 0.769500398411139 0.42480380880233
"130" 419.863992776722 7937612.6994146 35.8662859995384 0.00115275165880835 0.56461890238925 0.739961141691169 0.65229002204021
"131" 810.491013564635 14972662.8099801 77.8535318512004 0.00217164343578065 0.45761047227384 0.839665100684558 0.648637786479199
"132" 1746.22739877878 13886355.9283782 77.0359104184899 0.00390723360597886 0.0908739279274423 0.766106893457511 0.428490410692477
"133" 1828.5801116284 4038009.80364904 26.2233094424009 0.00286010061614724 0.472727039140191 0.839841645905486 0.656284342522838
"134" 1028.65699927881 12745211.1374587 20.9809093859512 0.00363255643651354 0.306685401284593 0.825748670018503 0.566217035651548
"135" 335.324035663856 9353233.10797103 99.1110200455878 0.00187427991229084 0.322219798786944 0.703210350327688 0.512715074557316
"136" 20.3685548235662 19734269.1483442 98.2582254314329 0.00390290275802257 -0.293799844977073 0.594085975808921 0.150143065415924
"137" 126.620269117644 8160947.21185509 49.9489824110642 0.0035298416458756 -0.159028510228623 0.630627505403021 0.235799497587199
"138" 1392.30890700477 15423958.4695082 66.69711403572 0.00366399074964515 0.151846602172256 0.78253173245083 0.467189167311543
"139" 5.43205039086752 6866077.69797556 87.284023470711 0.00354276299828989 -0.165631997256146 0.633127364303031 0.233747683523442
"140" 741.68292598892 14291410.2011826 8.97648695623502 0.00287507232802226 0.504602435007825 0.8394346055219 0.672018520264863
"141" 412.199950865936 5277504.67401929 94.8904659624677 0.00162985524326838 0.42566035607477 0.735063000004957 0.580361678039863
"142" 15.8483541447204 13068767.9189257 40.1761048326734 0.00383865177863016 -0.275638895794758 0.60766580427653 0.166013454240886
"143" 54.1894269946497 14558989.8718987 2.79562664520927 0.00390785560261304 -0.301637310939679 0.603957889106223 0.151160289083272
"144" 787.731380982092 13608835.1473911 56.8034846961964 0.00206011234662825 0.515633087052962 0.840046027779186 0.677839557416074
"145" 477.260440157726 13156680.0005501 69.0839930290822 0.00142444838506422 0.554818048915684 0.767735823921844 0.661276936418764
"146" 707.419364333851 15321333.8004425 91.4760898621753 0.00192507668123356 0.500840132099063 0.836282480516005 0.668561306307534
"147" 953.749040791765 13681676.1701135 4.88411955628544 0.00587659792631585 0.118890160268881 0.829941280128618 0.47441572019875
"148" 1669.05170529662 5995694.25291847 65.9060045208316 0.00268185512861318 0.377619008749928 0.828333560905224 0.602976284827576
"149" 535.826447348343 13233891.0316816 40.7261101475451 0.00128405916512044 0.676229749082734 0.793017493408304 0.734623621245519
"150" 1312.44416058739 2421841.00095183 16.7045316013973 0.00201526643239551 0.694336052089484 0.829049858186718 0.761692955138101
"151" 1744.73782106722 7896435.23173872 41.0382528167684 0.00360243300291205 0.249546856561575 0.808528866418789 0.529037861490182
"152" 7.74922971264459 9594378.87226231 60.8465706272982 0.00370228129919915 -0.225040939875836 0.619396683145509 0.197177871634837
"153" 1073.59801426763 291450.086561963 40.7034339960665 0.00152624653397449 0.407020716882856 0.755674811186844 0.58134776403485
"154" 1484.92819294659 4971580.83533868 13.3415730351117 0.00417681689474381 0.31658096160841 0.83710794718449 0.57684445439645
"155" 1250.75204545446 4805644.94850114 26.7488443525508 0.00258417365353974 0.513874666919454 0.840960602654488 0.677417634786971
"156" 373.189451335929 13511733.4537907 1.22322890511714 0.000987625287277955 0.648586837652733 0.719299771617004 0.683943304634869
"157" 231.609869895503 8919319.34815366 61.4457265548408 0.00243948534181829 0.13643841392971 0.665859180891477 0.401148797410593
"158" 1983.02299019159 14893337.3448905 14.9166239723563 0.00775381589810794 -0.20818297571661 0.744965553220734 0.268391288752062
"159" 39.6524049260188 18792047.9679015 3.05516891158186 0.0039944792968696 -0.332573460182988 0.595698164201068 0.13156235200904
"160" 1544.00796054653 12064174.1221305 56.0667506135069 0.00373631356768893 0.16771329487997 0.787322957931563 0.477518126405766
"161" 1520.76399473427 2983818.16651672 38.4756446271203 0.00186242236162284 0.63533148435158 0.83691402111396 0.73612275273277
"162" 1891.2239935135 13474329.1150779 42.294596493477 0.00471382819607902 0.038183922422257 0.760607098424562 0.399395510423409
"163" 1651.48408353212 3863473.69682044 88.7441046827007 0.00205636932194479 0.492532998190619 0.839464208794581 0.6659986034926
"164" 819.32864822261 9547815.15405048 78.0664214356802 0.00199089476397892 0.505386459642 0.839566150630718 0.672476305136359
"165" 727.854454981862 19928964.5951707 31.6308236476034 0.00206774710472813 0.566039134164371 0.839368620313469 0.70270387723892
"166" 1788.14817869803 18936564.0636999 85.1357074121479 0.00428306292113844 0.00293773372666373 0.741497712648575 0.372217723187619
"167" 1130.22888582712 12602160.4387788 72.9590473894496 0.00288926656963159 0.302434169536311 0.817611935290997 0.560023052413654
"168" 527.236963318894 1008671.60996422 71.9969675373286 0.00150660234296537 0.432125737974059 0.752306381845466 0.592216059909763
"169" 1959.2563924382 15243535.4715912 27.0339450177271 0.00595136827708085 -0.078583019954424 0.746493114828725 0.33395504743715
"170" 414.623234378407 977437.921357341 51.5962560002226 0.00148578363590352 0.408766505078387 0.740331483044374 0.57454899406138
"171" 581.520789477974 2751320.98954637 11.7419366955291 0.00100306120586139 0.77887290879494 0.779988250492928 0.779430579643934
"172" 1679.8368401581 17359210.5459422 74.2151455811691 0.0041592209301536 0.0443826030321991 0.753695208486651 0.399038905759425
"173" 1557.36012649932 3808554.28723153 34.6646882644854 0.00229593045269597 0.552453179186448 0.840861561856544 0.696657370521496
"174" 1637.50071933097 14735833.7105718 17.8538083024323 0.00639176525346123 -0.0741717720791781 0.763936309910467 0.344882268915644
"175" 1638.4567819878 8312639.43202794 43.2870104070753 0.00352388742129281 0.254328555867491 0.808672105234729 0.53150033055111
"176" 273.280384279322 12590660.1805938 48.5938433811534 0.00194978150217526 0.249657505255949 0.676839465757058 0.463248485506504
"177" 1912.65510431677 16955591.924279 50.7309293658473 0.00484021752590733 -0.0163412797989502 0.742423837530618 0.363041278865834
"178" 1006.80155921332 1794500.8401759 30.285861318931 0.00120211023569769 0.724649781306558 0.804816172953615 0.764732977130086
"179" 808.853223884478 13657623.3782107 38.7180015381891 0.00220766759638999 0.520646439006916 0.840112836784514 0.680379637895715
"180" 284.401100504911 3695736.0655535 92.4390144131612 0.00212637675112402 0.24777792277346 0.700937143549134 0.474357533161297
"181" 580.100836140104 6328985.04871409 52.3748999026138 0.00132615692714527 0.640734302550684 0.795356994536806 0.718045648543745
"182" 1760.32175696199 3055391.52410347 1.74031470599584 0.0086087085370382 -0.00315522818905478 0.841114520883643 0.418979646347294
"183" 1260.91593665141 10949388.2332928 5.82702961238101 0.00763378739108302 -0.0752235905854859 0.807990551965725 0.36638348069012
"184" 1837.38484840677 2043685.92281826 28.0530867837369 0.00162696619126577 0.718723465215124 0.826517651133705 0.772620558174415
"185" 1200.00181357493 18626007.7848099 69.5896297097206 0.00341787908885816 0.190511797833408 0.792382697596881 0.491447247715145
"186" 1773.95871765655 483095.866441727 66.2763544009067 0.00152076956514196 0.430170156964647 0.767967009176807 0.599068583070727
"187" 649.778862094739 15543320.2177752 89.6934832797851 0.00178420526672806 0.531449498023867 0.828019497638603 0.679734497831235
"188" 690.822381980019 17956006.6104867 3.20739267813042 0.00344580403694538 0.454432594710254 0.836877598167502 0.645655096438878
"189" 1888.51784399478 14751339.941076 33.4302709843032 0.00530755409968374 -0.0197728090133349 0.752822884745972 0.366525037866319
"190" 1777.0960689541 117933.29375796 79.9373092837632 0.00223765937583194 0.302438789599076 0.750994547194294 0.526716668396685
"191" 1162.65025651758 5389206.57364652 13.7803316523787 0.00350315032822356 0.410510318112036 0.840612929938914 0.625561624025475
"192" 905.218321795808 5694537.32757829 26.9723527878523 0.00205178976032871 0.614661747849438 0.838725436628519 0.726693592238979
"193" 131.886792239035 3226397.86298387 28.1597209912725 0.00323025451445367 -0.037963924193005 0.667519190235631 0.314777633021313
"194" 1017.26076383516 18925363.8645867 38.8097013840452 0.00326403284449021 0.290973842283496 0.815225929102529 0.553099885693012
"195" 116.36589537072 16095890.3013961 44.798279872397 0.00374523842347249 -0.240634924876343 0.606229334179685 0.182797204651671
"196" 92.2085857870989 10402133.1303287 11.9309218737762 0.00376607583909207 -0.247990712660098 0.616464437609936 0.184236862474919
"197" 1815.38913053158 18439316.5727612 7.73883291613311 0.0104809289406331 -0.404619073515424 0.735382365432161 0.165381645958369
"198" 1204.68572080112 15302776.6149258 31.2598711883184 0.0039888228093379 0.193162750484076 0.800054848323304 0.49660879940369
"199" 209.871109020663 12082504.4598198 36.6454143717419 0.00255020957869926 0.0933138045343497 0.650972615962531 0.37214321024844
"200" 945.381616867846 16176876.1202227 38.7188914385624 0.00286327100477388 0.37476191385451 0.828529380680342 0.601645647267426
"201" 113.334180508275 14033454.9619118 9.87849683896638 0.00372236142476164 -0.232368152851356 0.609456208012566 0.188544027580605
"202" 382.816116151633 19727921.6069728 30.2273070868105 0.0011595996218492 0.538605355864706 0.72130687128531 0.629956113575008
"203" 962.717202533269 18723741.7240627 81.3955766037107 0.00272520609927365 0.320680338172419 0.823191860743505 0.571936099457962
"204" 584.046043245587 9231165.5460624 71.2724794214591 0.00149673073331254 0.59300280049892 0.803552281621304 0.698277541060112
"205" 796.777263225289 11739787.4278948 62.8577089824248 0.00201908634553931 0.517221210621035 0.839914544563868 0.678567877592451
"206" 1685.69958783733 837003.450887278 89.82765283552 0.00151824718932405 0.473650702449674 0.783840468308221 0.628745585378948
"207" 101.144759096205 7061791.23099428 32.9184141750447 0.00360240886489822 -0.184345062278147 0.632308117390385 0.223981527556119
"208" 33.6450323353056 15025940.3435513 75.1962611000054 0.00384503026278064 -0.27675957205675 0.602738532867836 0.162989480405543
"209" 675.648917680606 469593.889312819 76.5482789208181 0.00170212155595818 0.384385781682126 0.753893486308335 0.56913963399523
"210" 766.636915512383 19796905.6467293 87.5810658165719 0.0021526530716286 0.448859990740465 0.839685769146117 0.644272879943291
"211" 518.911339990096 11516257.9217693 64.9732794179581 0.00141068464642804 0.590329914646949 0.784365349136834 0.687347631891892
"212" 810.77498822147 17887323.009735 70.5652288927231 0.00224090400573638 0.44799265786187 0.838768416285947 0.643380537073909
"213" 1331.32764028828 3817255.05974609 52.6353285657242 0.00195043160687849 0.573841340532166 0.839493502977012 0.706667421754589
"214" 953.347411406226 8654923.08081593 91.6539981353562 0.00221489784372621 0.43990770284229 0.839276043856817 0.639591873349554
"215" 1532.53815575759 11822420.7290681 95.3888298794627 0.00334912500069899 0.17836401504813 0.789797794680937 0.484080904864534
"216" 840.7955439582 9728764.27120063 7.20331448875368 0.00371985167184276 0.394043552062496 0.840869524145433 0.617456538103965
"217" 1880.77127929148 12520936.7308998 96.9297331632115 0.00373077608779405 0.0995919326290249 0.768220120641021 0.433906026635023
"218" 510.381754741305 2340870.36554702 38.5503537768964 0.0011031410258591 0.574921025985963 0.760479556031784 0.667700291008874
"219" 209.070229054429 10189648.1388016 66.0935382489115 0.00271005362184064 0.0679919981036647 0.653842327795487 0.360917162949576
"220" 1217.7794976302 15302393.035451 61.9024806278758 0.00334931545996241 0.222385189842595 0.799710950160444 0.51104807000152
"221" 1986.87594565353 14815067.0187315 87.2474672752433 0.00411554405857772 0.035640399438016 0.750473340183121 0.393056869810568
"222" 662.722151010064 7971141.16970915 1.28161892737262 0.00339025413828713 0.519101764089841 0.822924095036228 0.671012929563034
"223" 899.123626914341 898640.072066337 72.7246689940803 0.00141648559617622 0.482788706987522 0.774141006539453 0.628464856763487
"224" 546.305583943846 13980126.8833457 43.7446444919333 0.00133041028390343 0.667645933698081 0.79758119659036 0.73261356514422
"225" 1194.77116660983 3449576.42217632 32.9636536701582 0.00188937455495235 0.643533543857414 0.836711767903638 0.740122655880526
"226" 1910.57096036896 15238499.4729888 9.88034795713611 0.0092482391827353 -0.309096265898241 0.744752275439112 0.217828004770436
"227" 157.642530683661 18900645.1936904 53.9351107766852 0.00335598139066623 -0.115013347283476 0.617855510722451 0.251421081719488
"228" 1109.65032173763 549043.490574695 64.9615271410439 0.00148324512984018 0.438585478231086 0.766467907685703 0.602526692958395
"229" 754.08080349816 2558447.27070071 51.997140040854 0.00127756152648241 0.642874668556858 0.800302611647794 0.721588640102326
