"d25" "d50" "d75"
"297" 161.357869907985 166.01107106888 173.746375211838
"298" 161.42096246434 166.082340125557 173.828137837774
"299" 161.519369213396 166.188870704532 173.945092042908
"300" 161.658252774563 166.335821408313 174.102388893721
"301" 161.757993657443 166.443639243856 174.220598993604
"302" 161.883041351248 166.576720067709 174.364015842038
"303" 161.971426564322 166.673147578641 174.470820071613
"304" 162.040895257787 166.750653393926 174.55871392686
"305" 162.086389857186 166.804185311185 174.622652597293
"306" 162.128135687548 166.853952849898 174.682813294218
"307" 162.169900912608 166.903722686699 174.742957233101
"308" 162.211686157448 166.953497147091 174.803087404698
"309" 162.253491843133 167.003278249229 174.863206497437
"310" 162.251718282731 167.01557888079 174.898669320339
"311" 162.29355041332 167.065359047313 174.958747169129
"312" 162.335381425462 167.115137163353 175.018807166946
"313" 162.377216927489 167.164915999778 175.078852430449
"314" 162.419061074254 167.214697966597 175.138885751186
"315" 162.460916928444 167.264485151926 175.198909625469
"316" 162.502786729753 167.314279356809 175.258926281405
"317" 162.544672095864 167.364082126321 175.318937703349
"318" 162.586574172941 167.41389477736 175.378945654038
"319" 162.628493748592 167.46371842347 175.438951694626
"320" 162.670431336949 167.513553997026 175.498957202841
"321" 162.713477775668 167.564491848105 175.560051183747
"322" 162.776172194868 167.635055353267 175.640727061405
"323" 162.877153494827 167.743867795927 175.75957835976
"324" 162.977065415123 167.851608460139 175.877350301801
"325" 163.073724859708 167.956096100501 175.991864828923
"326" 163.20757571292 168.097738534471 176.143462095558
"327" 163.307540516027 168.205522157921 176.261247530627
"328" 163.392251454161 168.298061646006 176.363803138785
"329" 163.445251051124 168.358914014653 176.434712970386
"330" 163.487352909481 168.408873644931 176.494735514303
"331" 163.529459985932 168.458833735023 176.554745652781
"332" 163.571572448994 168.508794782474 176.614744388508
"333" 163.613690434801 168.558757216318 176.674732627437
"334" 163.655814050555 168.608721403067 176.734711185513
"335" 163.697943377451 168.658687652149 176.794680794892
"336" 163.740078473169 168.708656220836 176.854642109704
"337" 163.782219374023 168.758627318736 176.914595711379
"338" 163.824366096832 168.80860111186 176.974542113591
"339" 163.866518640553 168.85857772634 177.034481766834
"340" 163.908676987741 168.908557251804 177.094415062686
